uniprotkb_id,uniprotkbac_id,organism,tpsprotein_names,tpsgene_names,geneprimary_identifier,genesecondary_identifier,emblgenbankddbjcds_id,synonym,organism_id,ec_number,uniparc,keywords,crossreference_interpro,geneontology_molecularfunction,taxonomiclineage_id,TPS CLASSIFICATION
A0A446KPL4,A0A446KPL4_TRITD,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),Terpene_synth_C domain-containing protein,TRITD_2Av1G038310,,,,TRITD_2Av1G038310,4567,,UPI000E7C3B57 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4567,
A0A6A2YXS1,A0A6A2YXS1_HIBSY,Hibiscus syriacus (Rose of Sharon),Putative pentatricopeptide repeat-containing protein,F3Y22_tig00111146pilonHSYRG00066,,,,F3Y22_tig00111146pilonHSYRG00066,106335,,UPI00130A1651 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],106335,
V4LPC6,V4LPC6_EUTSA,Eutrema salsugineum (Saltwater cress) (Sisymbrium salsugineum),Terpene_synth_C domain-containing protein,EUTSA_v10011139mg,"Thhalv10011139m, ",PAC:20207316 ,,EUTSA_v10011139mg,72664,,UPI0003CA6BC4 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],72664,
A0A1U7VKH2,A0A1U7VKH2_NICSY,Nicotiana sylvestris (Wood tobacco) (South American tobacco),probable 5-epi-aristolochene synthase 4,LOC104214820,,,,LOC104214820,4096,,UPI000520B83B ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4096,SESQUITERPENE SYNTHASE
M1D2F7,M1D2F7_SOLTU,Solanum tuberosum (Potato),Vetispiradiene synthase 1,,,,,,4113,,UPI0002948FA8 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4113,SESQUITERPENE SYNTHASE
A0A287H0G6,A0A287H0G6_HORVV,Hordeum vulgare subsp. vulgare (Domesticated barley),Terpene_synth_C domain-containing protein,,,,,,112509,,UPI000B480136 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],112509,
A0A446YUQ1,A0A446YUQ1_TRITD,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),Terpene_synth_C domain-containing protein,TRITD_7Bv1G200640,,,,TRITD_7Bv1G200640,4567,,UPI00101793AD ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4567,
A0A446TT89,A0A446TT89_TRITD,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),Terpene_synth_C domain-containing protein,TRITD_5Bv1G005530,,,,TRITD_5Bv1G005530,4567,,UPI0010172CF7 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4567,
A0A287PUF6,A0A287PUF6_HORVV,Hordeum vulgare subsp. vulgare (Domesticated barley),Terpene_synth_C domain-containing protein,,,,,,112509,,UPI000B47DD41 ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],112509,
A0A287GY37,A0A287GY37_HORVV,Hordeum vulgare subsp. vulgare (Domesticated barley),Terpene_synth_C domain-containing protein,,,,,,112509,,UPI000B46E50D ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],112509,
A0A164ZI83,A0A164ZI83_DAUCS,Daucus carota subsp. sativus (Carrot),Terpene synthase like-29,DCAR_019208,,,,DCAR_019208,79200,,UPI0007B22705 ,Coiled coil;Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],79200,
D7SQP4,D7SQP4_VITVI,Vitis vinifera (Grape),Terpene_synth_C domain-containing protein,VIT_12s0134g00140,,,,VIT_12s0134g00140,29760,,UPI0001BE12E1 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],29760,
A0A2U1NTM3,A0A2U1NTM3_ARTAN,Artemisia annua (Sweet wormwood),"(E)-beta-ocimene synthase, chloroplastic",CTI12_AA231050,,,,CTI12_AA231050,35608,,UPI000D5E68A6 ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],35608,MONOTERPENE SYNTHASE
A0A1E5VB63,A0A1E5VB63_9POAL,Dichanthelium oligosanthes,"S-(+)-linalool synthase, chloroplastic (Fragment)",BAE44_0016592,,,,BAE44_0016592,888268,,UPI00086C3184 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],888268,MONOTERPENE SYNTHASE
A0A4S8JE40,A0A4S8JE40_MUSBA,Musa balbisiana (Banana),Terpene_synth_C domain-containing protein,C4D60_Mb07t01810,,,,C4D60_Mb07t01810,52838,,UPI0011345D41 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],52838,
A0A1E5VDJ7,A0A1E5VDJ7_9POAL,Dichanthelium oligosanthes,Ent-copalyl diphosphate synthase 2,BAE44_0015758,,,,BAE44_0015758,888268,,UPI000869FEF4 ,Coiled coil;Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],888268,DITERPENE SYNTHASE
W1P0Y6,W1P0Y6_AMBTC,Amborella trichopoda,Terpene_synth_C domain-containing protein,AMTR_s00352p00011630,"evm_27.model.AmTr_v1.0_scaffold00352.1, ",PAC:31553363 ,,AMTR_s00352p00011630,13333,,UPI0003E10192 ,Coiled coil;Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],13333,
A0A6A5LER1,A0A6A5LER1_LUPAL,Lupinus albus (White lupine) (Lupinus termis),Terpene_synth_C domain-containing protein,Lal_00027850,,,,Lal_00027850,3870,,UPI0013A9C56C ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3870,
A0A2H5PC36,A0A2H5PC36_CITUN,Citrus unshiu (Satsuma mandarin) (Citrus nobilis var. unshiu),Terpene_synth_C domain-containing protein,CUMW_122880,,,,CUMW_122880,55188,,UPI000CB9362B ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],55188,
E0CT29,E0CT29_VITVI,Vitis vinifera (Grape),Terpene_synth_C domain-containing protein,VIT_19s0014g04840,,,,VIT_19s0014g04840,29760,,UPI0001BE1938 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],29760,
A0A078IRE2,A0A078IRE2_BRANA,Brassica napus (Rape),BnaA03g59510D protein,BnaA03g59510D GSBRNA2T00007012001,,,,"GSBRNA2T00007012001, BnaA03g59510D",3708,,UPI0004EE5B9D ,Coiled coil;Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3708,
A0A3B6B5W9,A0A3B6B5W9_WHEAT,Triticum aestivum (Wheat),Terpene_synth_C domain-containing protein,,,,,,4565,,UPI000DF53ABF ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4565,
A0A3B6ATF4,A0A3B6ATF4_WHEAT,Triticum aestivum (Wheat),Terpene_synth_C domain-containing protein,,,,,,4565,,UPI000DF550DE ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4565,
A0A2P5WG36,A0A2P5WG36_GOSBA,Gossypium barbadense (Sea-island cotton) (Egyptian cotton),Terpene_synth_C domain-containing protein,GOBAR_AA30611,,,,GOBAR_AA30611,3634,,UPI000D230B45 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3634,
A0A2H5PQY9,A0A2H5PQY9_CITUN,Citrus unshiu (Satsuma mandarin) (Citrus nobilis var. unshiu),Terpene_synth_C domain-containing protein,CUMW_159300,,,,CUMW_159300,55188,,UPI000CC55F75 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],55188,
A0A0D3DAV6,A0A0D3DAV6_BRAOL,Brassica oleracea var. oleracea,Terpene_synth_C domain-containing protein,,,,,,109376,,UPI0004EBFD8F ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],109376,
A0A2G5DPZ5,A0A2G5DPZ5_AQUCA,Aquilegia coerulea (Rocky mountain columbine),Terpene_synth_C domain-containing protein,AQUCO_01700795v1,,,,AQUCO_01700795v1,218851,,UPI000C5C850F ,Reference proteome;Signal,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],218851,
A0A4U5QLC0,A0A4U5QLC0_POPAL,Populus alba (White poplar),Terpene_synth_C domain-containing protein,D5086_0000071850,,,,D5086_0000071850,43335,,UPI00113ED62B ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],43335,
A0A176W5E1,A0A176W5E1_MARPO,Marchantia polymorpha subsp. ruderalis,Terpene_synth_C domain-containing protein,AXG93_4492s1350,,,,AXG93_4492s1350,1480154,,UPI0007CFC438 ,Coiled coil;Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1480154,
A0A1R3JJ58,A0A1R3JJ58_COCAP,Corchorus capsularis (Jute),Terpene_synth_C domain-containing protein,CCACVL1_05752,,,,CCACVL1_05752,210143,,UPI00097463DB ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],210143,
M0T9T0,M0T9T0_MUSAM,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),Terpene_synth_C domain-containing protein,103988960,,,,103988960,214687,,UPI0002969DC0 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],214687,
A0A059CE22,A0A059CE22_EUCGR,Eucalyptus grandis (Flooded gum),Terpene_synth_C domain-containing protein,EUGRSUZ_D00868,"Eucgr.D00868.2.p, ",PAC:32050255 ,,EUGRSUZ_D00868,71139,,UPI000457ECA0 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],71139,
A0A166CHH4,A0A166CHH4_DAUCS,Daucus carota subsp. sativus (Carrot),Terpene synthase like-4,DCAR_012537,,,,DCAR_012537,79200,,UPI0007B261F6 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],79200,
A0A3B6REY0,A0A3B6REY0_WHEAT,Triticum aestivum (Wheat),Terpene_synth_C domain-containing protein,,,,,,4565,,UPI000DF58EBC ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4565,
A0A1E5WIW2,A0A1E5WIW2_9POAL,Dichanthelium oligosanthes,Terpene_synth_C domain-containing protein (Fragment),BAE44_0001707,,,,BAE44_0001707,888268,,UPI00086AA515 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],888268,
A0A5A7UTS7,A0A5A7UTS7_CUCME,Cucumis melo var. makuwa,"(3S,6E)-nerolidol synthase 1-like",E6C27_scaffold96G00810,,,,E6C27_scaffold96G00810,1194695,,UPI00125967E4 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1194695,MONOTERPENE SYNTHASE
A0A5J9UJJ9,A0A5J9UJJ9_9POAL,Eragrostis curvula (weeping love grass),Terpene_synth_C domain-containing protein (Fragment),EJB05_25827,,,,EJB05_25827,38414,,UPI00127492BC ,Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],38414,
A0A2P5FBL9,A0A2P5FBL9_TREOI,Trema orientale (Charcoal tree) (Celtis orientalis),Squalene/phytoene synthase,TorRG33x02_090830,,,,TorRG33x02_090830,63057,,UPI000D2C7FE8 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],63057,TRITERPENOID SYNTHASE
A0A4D8ZVW9,A0A4D8ZVW9_SALSN,Salvia splendens (Scarlet sage),Valencene/7-epi-alpha-selinene synthase,TPS1 Saspl_029179,,,,"Saspl_029179, TPS1",180675,,UPI0011017B7F ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],180675,SESQUITERPENE SYNTHASE
A0A446N5B3,A0A446N5B3_TRITD,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),Terpene_synth_C domain-containing protein,TRITD_3Av1G024980,,,,TRITD_3Av1G024980,4567,,UPI001017A519 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4567,
A0A287PTK3,A0A287PTK3_HORVV,Hordeum vulgare subsp. vulgare (Domesticated barley),Terpene_synth_C domain-containing protein,,,,,,112509,,UPI000B47610A ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],112509,
A0A445HPN3,A0A445HPN3_GLYSO,Glycine soja (Wild soybean),"(3S,6E)-nerolidol synthase 1",D0Y65_034302,,,,D0Y65_034302,3848,,UPI00107C79EF ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3848,MONOTERPENE SYNTHASE
M1BJ82,M1BJ82_SOLTU,Solanum tuberosum (Potato),Sesquiterpene synthase 2,,,,,,4113,,UPI0002953213 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4113,SESQUITERPENE SYNTHASE
M0UTF0,M0UTF0_HORVV,Hordeum vulgare subsp. vulgare (Domesticated barley),Terpene_synth_C domain-containing protein,,,,,,112509,,UPI00029627BD ,Reference proteome,IPR008949;IPR036965;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],112509,
A0A251SEU0,A0A251SEU0_HELAN,Helianthus annuus (Common sunflower),Putative isoprenoid synthase domain-containing protein,HannXRQ_Chr14g0431391,"HanXRQChr14g0431391, ",PAC:40323527 ,,HannXRQ_Chr14g0431391,4232,,UPI000BC22047 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4232,
A0A2C9UWQ6,A0A2C9UWQ6_MANES,Manihot esculenta (Cassava) (Jatropha manihot),Terpene_synth_C domain-containing protein,MANES_12G149000,"Manes.12G149000.1.p, ",PAC:32344176 ,,MANES_12G149000,3983,,UPI000B8E1929 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3983,
A0A2J6JZE3,A0A2J6JZE3_LACSA,Lactuca sativa (Garden lettuce),Terpene_synth_C domain-containing protein,LSAT_6X58980,"Lsat_1_v5_gn_6_58980.1, ",PAC:38937217 ,,LSAT_6X58980,4236,,UPI000CC3375F ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4236,
A0A5C7H3R9,A0A5C7H3R9_9ROSI,Acer yangbiense,Terpene_synth_C domain-containing protein,EZV62_023879,,,,EZV62_023879,1000413,,UPI0011D92D54 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],1000413,
A0A1Z5R7V4,A0A1Z5R7V4_SORBI,Sorghum bicolor (Sorghum) (Sorghum vulgare),Terpene_synth_C domain-containing protein,SORBI_3007G034700,"SbRio.07G036500.1.p, ",PAC:38977176 ,,SORBI_3007G034700,4558,,UPI000B8BA186 ,Coiled coil;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4558,
A0A6A2XWM7,A0A6A2XWM7_HIBSY,Hibiscus syriacus (Rose of Sharon),Terpene_synth_C domain-containing protein,F3Y22_tig00111754pilonHSYRG00014,,,,F3Y22_tig00111754pilonHSYRG00014,106335,,UPI00130AAEB2 ,Reference proteome,IPR029058;IPR008949;IPR008758;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; serine-type peptidase activity [GO:0008236]; terpene synthase activity [GO:0010333],106335,
M1BZZ6,M1BZZ6_SOLTU,Solanum tuberosum (Potato),"Ent-kaurene synthase B, chloroplast",,,,,,4113,,UPI000295CD59 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4113,DITERPENE SYNTHASE
A0A0A0K0X3,A0A0A0K0X3_CUCSA,Cucumis sativus (Cucumber),Terpene_synth_C domain-containing protein,Csa_7G025710,,,,Csa_7G025710,3659,,UPI00052B2A27 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3659,
A0A2G9HYY6,A0A2G9HYY6_9LAMI,Handroanthus impetiginosus,Alpha-copaene synthase (EC 4.2.3.133),CDL12_04570,,,,CDL12_04570,429701,4.2.3.133,UPI000C3E7E41 ,Lyase;Reference proteome,IPR008949;IPR005630;,alpha-copaene synthase activity [GO:0102877]; magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],429701,SESQUITERPENE SYNTHASE
A0A2G9GH23,A0A2G9GH23_9LAMI,Handroanthus impetiginosus,Tricyclene synthase (EC 4.2.3.105),CDL12_22887,,,,CDL12_22887,429701,4.2.3.105,UPI000C64CF0C ,Lyase;Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333]; tricyclene synthase activity [GO:0102701],429701,MONOTERPENE SYNTHASE
A0A1S3YIP2,A0A1S3YIP2_TOBAC,Nicotiana tabacum (Common tobacco),vetispiradiene synthase 2-like,LOC107776574,,,,LOC107776574,4097,,UPI0007B8D68C ,Coiled coil;Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4097,SESQUITERPENE SYNTHASE
A0A453A7M7,A0A453A7M7_AEGTS,Aegilops tauschii subsp. strangulata (Goatgrass),Terpene_synth_C domain-containing protein,,,,,,200361,,UPI000FD05987 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],200361,
A0A540K6W2,A0A540K6W2_MALBA,Malus baccata (Siberian crab apple) (Pyrus baccata),Terpene_synth_C domain-containing protein (Fragment),C1H46_044512,,,,C1H46_044512,106549,,UPI001166B1FC ,Manganese;Reference proteome,IPR008949;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],106549,
A0A453A7E3,A0A453A7E3_AEGTS,Aegilops tauschii subsp. strangulata (Goatgrass),Terpene_synth_C domain-containing protein,,,,,,200361,,UPI000FCED038 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],200361,
M0ZP66,M0ZP66_SOLTU,Solanum tuberosum (Potato),Copalyl diphosphate synthase,102583793,,,,102583793,4113,,UPI00029508FF ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4113,DITERPENE SYNTHASE
A0A067L4J4,A0A067L4J4_JATCU,Jatropha curcas (Barbados nut),Terpene_synth_C domain-containing protein,JCGZ_00771,,,,JCGZ_00771,180498,,UPI00049C7EB6 ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],180498,
A0A2H5MUU2,A0A2H5MUU2_CITUN,Citrus unshiu (Satsuma mandarin) (Citrus nobilis var. unshiu),Terpene_synth_C domain-containing protein,CUMW_272210,,,,CUMW_272210,55188,,UPI000CC994C0 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],55188,
V7AHE6,V7AHE6_PHAVU,Phaseolus vulgaris (Kidney bean) (French bean),Terpene_synth_C domain-containing protein,PHAVU_011G142800g,"Phvul.011G142800.1.p, ",PAC:37155893 ,,PHAVU_011G142800g,3885,,UPI0003CB9F28 ,Coiled coil;Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3885,
A0A392W1N1,A0A392W1N1_9FABA,Trifolium medium,(+)-delta-cadinene synthase isozyme A (Fragment),,,,,,97028,,UPI000ECEF1BF ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],97028,SESQUITERPENE SYNTHASE
J3LNQ9,J3LNQ9_ORYBR,Oryza brachyantha,Terpene_synth_C domain-containing protein,,,,,,4533,,UPI00027585DD ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4533,
A0A446KPQ2,A0A446KPQ2_TRITD,Triticum turgidum subsp. durum (Durum wheat) (Triticum durum),Terpene_synth_C domain-containing protein,TRITD_2Av1G038890,,,,TRITD_2Av1G038890,4567,,UPI001019CFAA ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],4567,
A0A061GF49,A0A061GF49_THECC,Theobroma cacao (Cacao) (Cocoa),"3S-linalool/(E)-nerolidol /(E,E)-geranyl linalool synthase",TCM_030064,"Thecc1EG030064t1, ",PAC:27440523 ,,TCM_030064,3641,,UPI00042B6A4F ,Reference proteome,IPR008949;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3641,MONOTERPENE SYNTHASE
A0A0S3SI36,A0A0S3SI36_PHAAN,Vigna angularis var. angularis,Terpene_synth_C domain-containing protein,Vigan.07G119200 VIGAN_07119200,,,,"VIGAN_07119200, Vigan.07G119200",157739,,UPI000721986D ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR005630;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],157739,
A0A251KDK1,A0A251KDK1_MANES,Manihot esculenta (Cassava) (Jatropha manihot),Terpene_synth_C domain-containing protein,MANES_08G138500,"Manes.08G138500.2.p, ",PAC:32331310 ,,MANES_08G138500,3983,,UPI000B8E0072 ,Metal-binding;Reference proteome,IPR008949;IPR034741;IPR036965;IPR005630;IPR008930;,magnesium ion binding [GO:0000287]; terpene synthase activity [GO:0010333],3983,
